EQID,Mw,SoF,Dip,RJB,VS30,PGV_geo
651,5.9,S,82.0,105.4634293,519.0,0.36806896
342,4.0,S,86.0,67.37695814,246.0,0.133038499
487,4.3,S,81.0,97.25884411,344.0,0.050958783
673,4.2,S,76.0,148.6150644,1862.0,0.016004027
561,4.2,S,76.0,55.71167543,663.0,0.018004733
665,5.6,S,76.0,182.4632381,372.0,0.144233308
192,4.9,S,82.0,188.5034076,375.0,0.106347099
155,4.0,N,62.0,135.5668472,314.0,0.02551586
364,4.2,N,53.0,107.1215432,369.0,0.030426851
697,4.0,N,55.0,66.89926152,131.0,0.083025894
575,4.2,S,52.0,140.3482795,390.0,0.009372544
425,4.0,S,83.0,49.27486186,1323.0,0.02295122
626,4.5,S,70.0,148.0970175,304.0,0.064424841
302,4.4,N,51.0,108.4331949,804.0,0.007424463
495,4.4,S,54.0,157.4522135,348.0,0.022038807
604,4.7,S,82.0,57.1445126,341.0,0.032504163
487,4.3,S,81.0,163.6213525,462.0,0.032121516
187,4.3,N,59.0,185.9963322,317.0,0.038143126
8861,4.8,S,79.0,69.0,435.0,0.23407226
8484,4.2,N,69.0,49.0,1010.0,0.075741271
209,4.2,S,68.0,116.082342,373.0,0.037115264
362,4.3,N,55.0,58.5766782,827.0,0.03653425
231,4.5,N,37.0,137.0069574,296.0,0.032671129
359,3.8,N,49.0,76.06667934,336.0,0.043563613
296,4.3,S,78.0,156.4595988,265.0,0.062581205
568,4.6,S,53.0,42.25222137,300.0,0.045438581
285,4.8,S,82.0,44.00626188,629.0,0.42285283
613,4.0,N,67.0,87.42355528,249.0,0.028627874
186,4.5,S,90.0,68.83807194,403.0,0.00328728
571,4.0,S,62.0,129.7702909,1141.0,0.00771178
601,5.0,N,30.0,95.15523768,145.0,1.259189695
597,4.1,S,58.0,142.1079433,304.0,0.021365605
704,4.0,N,55.0,57.85856985,468.0,0.018152638
234,5.1,N,45.0,171.0355189,304.0,0.10700695
47,5.6,S,79.0,64.73161852,350.0,0.459516314
418,5.0,N,34.0,98.33488432,369.0,0.064597148
464,3.8,S,87.0,152.4909173,715.0,0.00886882
523,4.3,N,74.0,108.6741774,462.0,0.069546854
9238,4.6,S,76.0,135.0,373.0,0.010004923
569,4.1,S,54.0,99.42047299,259.0,0.036366516
359,3.8,N,49.0,110.2379858,369.0,0.022449395
8852,5.4,N,40.0,83.0,747.0,0.295606855
61,4.7,S,48.0,120.5990326,402.0,0.057951573
662,4.3,N,27.0,48.76950561,827.0,0.025134603
628,5.0,S,46.0,186.9108415,758.0,0.052196113
8939,4.6,S,75.0,127.0,501.0,0.021905189
644,4.8,S,82.0,170.4701284,488.0,0.016698745
650,4.0,N,55.0,84.39520756,455.0,0.024339266
385,6.6,N,37.0,129.52,248.0,2.774783133
670,4.0,S,88.0,42.21021018,660.0,0.014376209
9152,4.6,N,55.0,42.0,714.0,0.069005672
559,4.4,S,88.0,126.3376902,827.0,0.020456285
558,4.7,S,62.0,139.7047625,403.0,0.103881701
495,4.4,S,54.0,165.0258181,515.0,0.009155029
569,4.1,S,54.0,99.17866748,745.0,0.017575499
584,4.1,S,88.0,130.8242498,907.0,0.001152318
512,4.1,N,52.0,81.87908928,599.0,0.006244731
8725,4.6,S,77.0,160.0,370.0,0.034460155
697,4.0,N,55.0,69.23655728,196.0,0.051961881
701,4.2,N,55.0,44.32208854,1141.0,0.042542491
210,3.8,N,39.0,8.206167867,312.0,0.293165055
467,4.0,N,36.0,59.18130806,393.0,0.017390708
8825,4.3,S,70.0,58.0,272.0,0.157198182
8994,7.8,S,70.0,73.0,376.0,18.77656828
505,4.2,R,90.0,194.0209503,403.0,0.012373937
318,4.1,N,23.0,33.95038258,403.0,0.228632985
412,4.8,N,35.0,105.1961665,236.0,0.057765969
9154,5.0,S,81.0,136.0,574.0,0.061363885
385,6.6,N,37.0,42.64,323.0,3.740839188
76,4.4,N,26.0,29.42732666,343.0,0.281630431
286,4.5,S,86.0,53.95844117,608.0,0.032895485
256,4.2,S,85.0,133.8415428,538.0,0.028640182
446,3.9,S,57.0,113.3759247,875.0,0.013131161
722,4.7,S,90.0,56.99334317,529.0,0.04821483
9201,4.6,N,53.0,114.0,374.0,0.037037763
389,4.5,N,55.0,99.507164,372.0,0.006022172
9224,4.7,N,59.0,187.0,758.0,0.019445641
121,4.5,S,83.0,65.24504015,398.0,0.013817704
10,5.2,S,75.0,62.81756509,375.0,0.39669673
335,4.1,S,70.0,44.41561221,330.0,0.034391931
737,4.7,S,56.0,105.1162309,654.0,0.005541322
246,4.7,S,82.0,65.35231213,539.0,0.06170305
328,4.4,N,44.0,83.39466902,193.0,0.053922954
495,4.4,S,54.0,170.2227585,183.0,0.064607919
9240,4.4,S,74.0,149.0,444.0,0.00503897
206,4.0,S,90.0,72.45503153,366.0,0.061683726
8725,4.6,S,77.0,158.0,420.0,0.087048801
363,4.1,N,45.0,60.97701818,238.0,0.027668281
159,4.4,S,81.0,169.3260797,870.0,0.020000366
352,5.0,N,51.0,68.34115294,608.0,0.139883547
361,4.7,N,36.0,61.16724057,270.0,0.244419928
8721,4.9,S,66.0,172.0,521.0,0.070062721
493,4.0,N,65.0,79.51611196,412.0,0.055574982
345,4.0,S,58.0,37.79212835,458.0,0.0485338
421,4.8,N,42.0,130.9492258,390.0,0.098497369
651,5.9,S,82.0,143.4587269,416.0,0.534162983
56,5.0,S,57.0,125.8902167,397.0,0.118178675
601,5.0,N,30.0,167.4923458,488.0,0.134093499
304,4.5,N,45.0,80.65874455,193.0,0.221565588
480,4.6,S,57.0,44.9418353,317.0,0.328346806
724,4.5,N,40.0,69.72789372,196.0,0.365192352
127,4.7,S,49.0,118.319573,414.0,0.013713652
416,5.3,N,38.0,66.80864337,466.0,0.158646627
538,5.9,N,34.0,104.3324383,269.0,0.487818651
54,5.0,S,63.0,40.05984083,485.0,0.241645707
713,4.5,N,55.0,78.54506685,205.0,0.084066522
8680,4.8,S,70.0,192.0,283.0,0.179676646
285,4.8,S,82.0,111.2080043,1141.0,0.075530996
322,4.6,N,51.0,94.05669685,608.0,0.128786254
627,5.0,S,67.0,162.281056,894.0,0.011667372
8460,4.0,N,49.0,126.0,407.0,0.023830807
30,5.8,S,45.0,127.7134426,285.0,0.575819919
362,4.3,N,55.0,100.1090417,414.0,0.057139271
522,4.7,N,36.0,62.84124457,206.0,0.084362346
9238,4.6,S,76.0,99.0,463.0,0.026818928
493,4.0,N,65.0,174.4822186,430.0,0.015185904
9140,4.9,N,39.0,62.0,758.0,0.117838223
309,5.4,N,44.0,195.0998155,514.0,0.32334478
223,4.5,S,54.0,140.447655,304.0,0.027760361
377,4.6,S,64.0,93.43710018,298.0,0.138017283
646,4.7,S,77.0,28.25568132,407.0,0.108894534
536,4.7,S,89.0,26.32075999,1141.0,0.812025485
684,7.0,N,43.0,109.12,229.0,5.583896134
72,4.9,S,74.0,70.31476962,489.0,0.064372188
73,5.9,N,46.0,50.80174834,285.0,4.000631466
514,4.3,S,80.0,48.56104405,860.0,0.185375303
647,4.6,N,35.0,29.5365887,466.0,0.190410651
604,4.7,S,82.0,163.9789562,396.0,0.022419318
65,6.1,S,80.0,89.02,519.0,0.59719957
316,4.1,S,44.0,104.284381,214.0,0.065847104
138,4.5,S,74.0,115.8284513,745.0,0.040001832
249,3.9,N,48.0,84.68637343,948.0,0.00736109
697,4.0,N,55.0,89.14977904,207.0,0.013681328
285,4.8,S,82.0,132.2231787,390.0,0.042994225
563,4.2,S,74.0,88.56102062,367.0,0.064227343
341,4.2,S,75.0,72.35714341,403.0,0.025648854
604,4.7,S,82.0,84.23212861,193.0,0.098248337
329,4.5,N,45.0,87.39818874,350.0,0.097510906
280,4.2,R,57.0,50.49683723,251.0,0.088882317
335,4.1,S,70.0,132.8930921,639.0,0.004246606
498,4.2,S,72.0,45.30216033,1141.0,0.036311452
8496,4.5,N,60.0,128.0,873.0,0.013012913
277,4.2,S,67.0,64.28812015,884.0,0.035636456
257,4.7,N,45.0,80.481794,1141.0,0.11281028
234,5.1,N,45.0,62.2391286,532.0,0.253599392
392,4.1,N,37.0,78.42472914,696.0,0.014420336
293,5.0,R,49.0,177.0460845,289.0,0.03469886
8464,4.5,S,87.0,107.0,200.0,0.176774164
8484,4.2,N,69.0,76.0,599.0,0.015779596
136,5.8,S,80.0,125.1124385,286.0,2.275868796
727,5.0,S,69.0,150.24947,303.0,0.075820606
383,4.1,N,19.0,54.9811021,313.0,0.060009125
8820,4.2,S,89.0,140.0,1141.0,0.008836631
697,4.0,N,55.0,87.05433879,328.0,0.032763551
643,4.7,S,80.0,196.7666145,521.0,0.021807954
9154,5.0,S,81.0,128.0,714.0,0.061760961
255,4.8,S,81.0,127.1921125,555.0,0.033534066
226,4.2,N,51.0,30.0448359,234.0,0.401611527
626,4.5,S,70.0,158.2948107,555.0,0.025663347
359,3.8,N,49.0,71.17733205,131.0,0.035164235
8738,4.1,N,52.0,30.0,219.0,0.150860774
659,5.2,N,33.0,162.7476922,805.0,0.078832638
599,4.1,S,90.0,128.9013899,376.0,0.016889651
280,4.2,R,57.0,3.42625607,196.0,3.34834252
327,4.6,N,43.0,173.7367445,300.0,0.018834318
9222,4.4,S,78.0,126.0,875.0,0.024410445
319,4.6,N,50.0,153.0722305,827.0,0.008356506
111,6.1,S,78.0,157.15,920.0,1.031519315
443,4.1,N,45.0,101.3685169,390.0,0.025487986
100,4.9,S,47.0,135.8412776,348.0,0.015237443
441,4.0,N,18.0,26.58224489,321.0,0.170884922
520,5.0,N,52.0,91.42097649,198.0,0.319035195
8439,5.0,N,45.0,50.0,207.0,0.136326963
567,5.6,S,59.0,55.49839147,608.0,0.365340066
597,4.1,S,58.0,105.284004,415.0,0.03425776
182,5.3,S,85.0,29.05974328,192.0,0.1919212
8757,3.9,S,90.0,81.0,555.0,0.015372888
621,4.2,S,84.0,67.76704556,481.0,0.020342851
675,4.7,R,55.0,188.1372525,709.0,0.030212577
8757,3.9,S,90.0,84.0,397.0,0.013334856
624,4.2,S,82.0,192.2950241,348.0,0.019835376
446,3.9,S,57.0,57.21928803,660.0,0.021303127
743,4.7,N,47.0,76.5024369,459.0,0.115783564
623,5.2,S,67.0,164.6169169,377.0,0.205142696
480,4.6,S,57.0,89.71585747,815.0,0.028127448
8744,4.0,S,63.0,89.0,333.0,0.031668944
560,4.1,S,80.0,31.89007501,238.0,0.108027834
559,4.4,S,88.0,175.9721851,196.0,0.021933959
366,6.3,N,42.0,85.51,270.0,1.819090237
153,4.9,S,66.0,177.5874932,321.0,0.260464974
260,4.5,N,42.0,25.10807572,538.0,0.115386512
207,4.0,S,56.0,51.17710072,459.0,0.020846673
186,4.5,S,90.0,132.3355923,555.0,0.002637104
717,4.7,N,55.0,90.5868992,986.0,0.018715368
172,4.6,S,72.0,123.9890091,545.0,0.040211633
617,4.9,N,53.0,88.45757105,358.0,0.0734204
739,4.5,S,82.0,26.31455069,421.0,0.94498837
629,4.1,S,59.0,29.47335846,481.0,0.484805214
8449,4.5,N,52.0,171.0,284.0,0.020123968
656,4.1,S,59.0,22.1902682,376.0,0.509480923
8501,5.3,S,86.0,84.0,948.0,0.071935864
659,5.2,N,33.0,113.4472011,561.0,0.382357806
392,4.1,N,37.0,152.9182582,249.0,0.009819331
404,3.9,N,37.0,69.53530632,696.0,0.00836442
8852,5.4,N,40.0,91.0,745.0,0.247066517
308,3.7,S,65.0,18.56859814,579.0,0.073920759
610,4.5,S,85.0,31.56291506,907.0,0.126782926
265,4.8,S,83.0,191.2680332,691.0,0.028429376
626,4.5,S,70.0,91.51458295,561.0,0.031434533
8486,4.3,S,87.0,64.0,309.0,0.058945584
602,4.1,N,25.0,130.3050311,1141.0,0.019174918
8900,4.8,R,71.0,189.0,473.0,0.054424572
718,4.1,N,55.0,103.8298611,580.0,0.008791338
571,4.0,S,62.0,33.34378644,238.0,0.039117684
565,4.7,S,70.0,100.8158501,410.0,0.186539233
317,4.0,N,28.0,106.9550244,328.0,0.028413849
695,4.7,N,41.0,64.82754786,630.0,0.609008343
111,6.1,S,78.0,174.9,271.0,0.703457027
350,4.0,N,39.0,163.0413244,745.0,0.009091199
602,4.1,N,25.0,110.0435549,328.0,0.044206323
150,3.7,R,67.0,107.812508,255.0,0.031143875
418,5.0,N,34.0,157.0039894,827.0,0.017629108
529,4.5,S,81.0,131.0604016,366.0,0.029932871
334,3.7,S,86.0,52.54528681,652.0,0.035445329
479,4.0,S,81.0,143.5967678,580.0,0.010161228
367,4.9,N,55.0,76.87370688,414.0,0.061979372
110,4.9,S,69.0,116.9909327,500.0,0.107958685
234,5.1,N,45.0,173.5563289,286.0,0.137351517
728,4.1,N,55.0,78.71198971,827.0,0.030558577
574,4.2,S,60.0,90.73120034,271.0,0.072692143
168,3.5,R,81.0,79.79149548,324.0,0.00794982
9239,4.5,R,80.0,127.0,384.0,0.006981691
364,4.2,N,53.0,90.03242274,328.0,0.037312171
330,4.7,N,52.0,51.01226462,387.0,0.175115704
9043,7.7,S,46.0,76.0,637.0,7.523493414
388,4.6,N,55.0,172.3656974,599.0,0.008851274
570,4.2,S,75.0,92.68212192,223.0,0.050585049
66,4.6,S,85.0,82.9041105,321.0,0.123943048
110,4.9,S,69.0,170.4254713,770.0,0.004894402
347,5.0,N,34.0,128.6323166,630.0,0.114102443
392,4.1,N,37.0,138.1878642,301.0,0.012193606
372,3.9,S,73.0,84.30070407,131.0,0.055503311
493,4.0,N,65.0,116.6348397,561.0,0.022929996
148,4.6,S,75.0,110.5600566,430.0,0.008421459
455,4.8,N,52.0,96.92447168,344.0,0.044656688
617,4.9,N,53.0,122.0196932,207.0,0.081948674
277,4.2,S,67.0,176.3103433,225.0,0.023023897
360,4.6,N,47.0,156.3355489,630.0,0.01431923
54,5.0,S,63.0,68.20726082,375.0,0.273385487
513,4.2,S,66.0,52.22596431,356.0,0.054881347
416,5.3,N,38.0,27.73451139,219.0,0.609453897
73,5.9,N,46.0,133.382558,314.0,0.943605139
536,4.7,S,89.0,34.36188278,415.0,0.601661276
110,4.9,S,69.0,131.8836167,884.0,0.0205237
449,4.0,S,70.0,118.3850769,195.0,0.012318629
326,5.3,N,45.0,79.17531192,193.0,0.427461334
627,5.0,S,67.0,122.0257817,207.0,0.069079745
453,4.4,S,69.0,176.3423113,407.0,0.023732789
730,4.4,R,72.0,161.5205374,303.0,0.013336882
8638,5.1,N,47.0,132.0,363.0,0.084390508
572,4.0,S,62.0,142.876845,330.0,0.028130339
486,4.0,R,66.0,63.97707683,599.0,0.028352002
242,4.2,N,40.0,110.7436194,259.0,0.049399794
8448,4.8,N,58.0,113.0,745.0,0.03814062
673,4.2,S,76.0,128.5688816,322.0,0.04523969
243,3.9,S,62.0,123.831361,387.0,0.01336156
52,5.8,S,71.0,188.6720717,232.0,0.633349759
304,4.5,N,45.0,142.9477351,460.0,0.020672811
739,4.5,S,82.0,164.4203018,294.0,0.052165435
8553,4.2,S,88.0,70.0,714.0,0.027250558
262,4.0,N,58.0,81.14639005,251.0,0.034467378
8920,4.1,R,52.0,79.0,380.0,0.016186447
684,7.0,N,43.0,186.65,366.0,1.250389438
712,4.5,N,55.0,46.3264683,1141.0,0.038843688
250,4.0,N,43.0,42.09739235,599.0,0.024425464
551,5.7,S,60.0,130.0328742,324.0,0.445693838
146,3.8,S,61.0,78.88859374,735.0,0.011827508
521,4.6,N,79.0,34.19505717,805.0,0.096307641
174,3.7,S,77.0,79.4576673,271.0,0.060422092
9201,4.6,N,53.0,61.0,558.0,0.060713442
560,4.1,S,80.0,107.6533712,555.0,0.015833274
704,4.0,N,55.0,100.7646674,323.0,0.010948232
688,4.7,N,53.0,30.98356075,369.0,0.132183791
506,4.2,S,83.0,97.99800266,387.0,0.024344216
575,4.2,S,52.0,107.2466921,415.0,0.017722567
310,4.0,N,56.0,53.25488366,387.0,0.020135921
246,4.7,S,82.0,144.2460379,366.0,0.022247446
626,4.5,S,70.0,62.51556678,608.0,0.057531915
8886,5.0,N,46.0,75.0,533.0,0.124616774
358,5.2,N,43.0,70.60299418,608.0,0.075463937
8864,5.3,S,76.0,50.0,645.0,0.377402897
9227,5.1,N,45.0,127.0,494.0,0.017562034
326,5.3,N,45.0,142.8595262,131.0,0.123156383
487,4.3,S,81.0,92.50257431,234.0,0.090779843
610,4.5,S,85.0,4.205363987,450.0,1.782695813
215,4.9,S,83.0,121.7246965,238.0,0.066044542
311,5.2,N,42.0,152.7498158,695.0,0.045609554
414,4.1,S,66.0,58.92917159,696.0,0.014138618
151,4.0,N,78.0,62.83616987,221.0,0.070177515
8851,4.7,N,48.0,107.0,580.0,0.067410533
9080,5.2,S,45.0,94.0,731.0,0.097326591
8897,3.8,S,70.0,136.0,570.0,0.010539263
561,4.2,S,76.0,127.9039599,450.0,0.012817872
437,3.8,N,43.0,18.72774809,207.0,0.221456936
316,4.1,S,44.0,74.7289657,483.0,0.044830156
235,4.9,N,44.0,148.9873689,403.0,0.078200192
326,5.3,N,45.0,103.9142046,324.0,0.249141014
8553,4.2,S,88.0,56.0,430.0,0.026000477
511,4.1,N,52.0,38.15269312,344.0,0.049711289
188,4.3,S,77.0,79.10505971,709.0,0.015027395
9239,4.5,R,80.0,111.0,523.0,0.062305722
461,4.0,S,64.0,35.17225107,487.0,0.028978466
597,4.1,S,58.0,36.18044982,238.0,0.083357255
591,4.5,S,81.0,198.2725981,804.0,0.002489201
671,4.7,S,88.0,100.1502167,469.0,0.05093648
234,5.1,N,45.0,189.4125481,371.0,0.038096642
294,4.3,S,73.0,187.9583618,372.0,0.009251772
250,4.0,N,43.0,44.08922841,545.0,0.05285582
199,4.6,N,60.0,54.28892253,283.0,0.091358769
349,4.0,S,47.0,34.57227788,292.0,0.085090599
257,4.7,N,45.0,149.017529,483.0,0.064069419
9201,4.6,N,53.0,87.0,721.0,0.056234305
22,7.1,S,65.0,3.49,454.2,7.295069547
385,6.6,N,37.0,162.96,771.0,0.735009551
503,4.0,N,50.0,54.23388171,271.0,0.023638475
135,4.9,S,86.0,25.09288543,390.0,0.097768329
399,4.6,N,42.0,171.3700953,827.0,0.012978396
486,4.0,R,66.0,90.90175011,549.0,0.006136433
588,4.3,S,68.0,145.9611521,372.0,0.016697651
313,5.5,N,47.0,105.2228675,214.0,0.334605211
573,4.1,S,66.0,88.31202701,827.0,0.006819386
614,4.4,N,63.0,101.3381397,771.0,0.014828123
560,4.1,S,80.0,122.0971574,875.0,0.00943869
598,4.3,S,89.0,117.8840254,875.0,0.027421913
391,4.7,N,57.0,183.2907659,356.0,0.055780901
352,5.0,N,51.0,64.36120005,361.0,0.293688117
8497,4.4,N,70.0,52.0,732.0,0.021785647
601,5.0,N,30.0,103.8659276,328.0,0.504920381
497,4.2,S,74.0,98.38836389,519.0,0.004342619
639,4.7,N,50.0,112.1583742,374.0,0.049230237
366,6.3,N,42.0,140.56,403.0,1.160498511
329,4.5,N,45.0,33.99409369,439.0,0.081210685
704,4.0,N,55.0,84.83217062,328.0,0.02267833
49,5.6,S,78.0,73.17231176,350.0,0.178587893
483,4.3,S,60.0,141.5844243,367.0,0.005629367
9161,4.8,R,72.0,134.0,439.0,0.023610795
8439,5.0,N,45.0,141.0,324.0,0.213911901
559,4.4,S,88.0,96.67602308,193.0,0.281903327
78,4.9,N,44.0,30.3535695,304.0,0.895163087
9235,4.5,N,35.0,139.0,390.0,0.176653933
134,4.6,S,67.0,34.40689481,346.0,0.173588855
560,4.1,S,80.0,101.9884399,340.0,0.016228464
426,3.9,S,73.0,115.8005648,304.0,0.008508469
154,3.8,S,78.0,130.0276105,683.0,0.003687836
9225,4.7,S,67.0,131.0,347.0,0.079396122
574,4.2,S,60.0,86.41209334,459.0,0.046176072
494,4.0,S,54.0,145.4381445,460.0,0.0146793
255,4.8,S,81.0,89.60243479,324.0,0.086235375
604,4.7,S,82.0,11.18084141,292.0,0.392537414
427,4.1,S,75.0,56.06009234,393.0,0.029240314
174,3.7,S,77.0,136.2840121,369.0,0.019735787
388,4.6,N,55.0,140.223126,328.0,0.036351574
250,4.0,N,43.0,52.77374163,720.0,0.02034124
8825,4.3,S,70.0,70.0,293.0,0.078347924
202,4.3,S,77.0,121.5247784,358.0,0.077673272
623,5.2,S,67.0,86.33897385,270.0,0.527205137
234,5.1,N,45.0,31.04856853,207.0,0.303596746
671,4.7,S,88.0,42.7552673,660.0,0.128677123
358,5.2,N,43.0,78.23333199,313.0,0.292449711
624,4.2,S,82.0,177.0201419,286.0,0.025990402
9221,4.5,S,83.0,175.0,539.0,0.012598368
667,4.5,S,85.0,61.64852772,860.0,0.03547208
364,4.2,N,53.0,74.43539209,313.0,0.042705275
612,4.7,S,69.0,136.692121,390.0,0.022347405
651,5.9,S,82.0,69.19733968,195.0,1.05391234
480,4.6,S,57.0,91.24811787,523.0,0.15117878
22,7.1,S,65.0,8.02,638.39,2.268465258
105,5.1,N,49.0,24.34038524,343.0,1.971321729
95,4.3,S,89.0,66.30937329,414.0,0.043696912
309,5.4,N,44.0,145.4043678,460.0,0.207708087
331,5.6,S,63.0,18.02593094,391.0,2.448488758
9228,4.0,S,65.0,98.0,186.0,0.011637625
742,4.1,N,15.0,38.55686966,337.0,0.077746254
360,4.6,N,47.0,70.86102688,608.0,0.018465219
318,4.1,N,23.0,147.4348446,313.0,0.005829622
519,4.1,S,85.0,50.56944445,815.0,0.049111274
268,4.1,S,88.0,56.20188562,815.0,0.041714966
156,3.8,S,25.0,95.15875037,402.0,0.029431569
736,4.0,N,55.0,72.21937646,249.0,0.044368634
9011,4.8,R,39.0,148.0,444.0,0.019343934
302,4.4,N,51.0,110.0775819,407.0,0.026845942
699,4.1,N,55.0,61.96921741,695.0,0.055349577
331,5.6,S,63.0,128.7986667,317.0,0.334352979
229,4.0,N,41.0,142.4575707,558.0,0.010351065
360,4.6,N,47.0,179.1890667,412.0,0.042448419
623,5.2,S,67.0,134.9150002,354.0,0.287623843
316,4.1,S,44.0,97.36410975,608.0,0.037128151
437,3.8,N,43.0,71.14866689,459.0,0.01209639
457,5.0,S,77.0,151.5340861,347.0,0.087627743
512,4.1,N,52.0,95.22311644,234.0,0.041933288
470,4.0,S,69.0,86.40144241,415.0,0.028371897
361,4.7,N,36.0,67.72609219,459.0,0.059315551
360,4.6,N,47.0,69.77000966,145.0,0.113070655
358,5.2,N,43.0,76.37290326,328.0,0.346463059
447,4.3,S,82.0,110.3610218,1141.0,0.013336449
8725,4.6,S,77.0,170.0,214.0,0.073929304
320,3.9,N,31.0,144.1855114,225.0,0.036169947
547,4.4,S,82.0,77.66579663,338.0,0.019015424
665,5.6,S,76.0,132.8004462,907.0,0.191346115
388,4.6,N,55.0,88.17419343,466.0,0.044423572
388,4.6,N,55.0,95.49217259,580.0,0.053872586
586,4.3,S,83.0,106.7435838,519.0,0.023976507
294,4.3,S,73.0,98.57167885,371.0,0.068754583
679,5.2,S,71.0,167.7578527,501.0,0.035351601
68,4.5,S,83.0,140.4126017,181.0,0.096666374
724,4.5,N,40.0,140.9677558,608.0,0.022972747
174,3.7,S,77.0,33.475771,350.0,0.058717932
9209,4.8,N,60.0,48.0,583.0,0.115093862
360,4.6,N,47.0,78.304931,336.0,0.181988899
436,4.1,N,49.0,54.6258474,171.0,0.030248969
659,5.2,N,33.0,131.9619234,986.0,0.140260404
369,4.2,S,69.0,67.22198515,414.0,0.033553727
377,4.6,S,64.0,83.81305972,608.0,0.058380468
368,4.9,N,55.0,82.93001464,366.0,0.031264073
220,4.0,S,81.0,24.2719363,313.0,0.14946844
235,4.9,N,44.0,90.2855857,444.0,0.168947505
484,4.0,S,78.0,29.04419696,193.0,0.063249076
373,3.9,N,39.0,70.97512717,608.0,0.009070474
231,4.5,N,37.0,96.01094435,293.0,0.142725889
735,4.2,S,87.0,88.09972511,745.0,0.177394339
517,4.6,S,86.0,135.8598265,567.0,0.018779676
8997,6.8,S,66.0,168.0,362.0,1.136034615
378,4.2,N,39.0,46.67061564,193.0,0.115094294
8997,6.8,S,66.0,119.0,305.0,4.776587612
8455,4.0,N,45.0,68.0,328.0,0.018331359
329,4.5,N,45.0,88.282113,470.0,0.051870677
130,4.8,S,79.0,26.13767211,390.0,0.09048467
612,4.7,S,69.0,162.0294531,683.0,0.027549115
78,4.9,N,44.0,63.31343178,561.0,0.093175868
8442,5.2,N,42.0,146.0,324.0,0.218796427
377,4.6,S,64.0,95.78087501,875.0,0.052369558
362,4.3,N,55.0,67.40285674,131.0,0.122193536
392,4.1,N,37.0,167.2358089,248.0,0.030649769
9122,4.9,S,78.0,126.0,965.0,0.054372902
8721,4.9,S,66.0,189.0,280.0,0.078830091
520,5.0,N,52.0,187.101875,630.0,0.101875416
8796,4.4,S,67.0,120.0,214.0,0.173855047
73,5.9,N,46.0,34.21953392,336.0,17.68448691
8997,6.8,S,66.0,38.0,445.0,16.21198288
714,4.6,N,55.0,141.434221,580.0,0.006015439
335,4.1,S,70.0,93.58482297,561.0,0.007612587
395,4.2,N,35.0,153.064211,344.0,0.021171564
378,4.2,N,39.0,120.6610734,430.0,0.037614738
221,3.9,S,65.0,32.94507138,145.0,0.156165403
8517,4.8,N,43.0,105.0,630.0,0.021669457
569,4.1,S,54.0,91.01463295,205.0,0.052363079
91,4.1,S,62.0,50.2047456,827.0,0.025862086
616,4.3,S,84.0,46.67177017,430.0,0.215980188
552,4.1,S,79.0,76.70828872,436.0,0.088591866
487,4.3,S,81.0,179.9445895,724.0,0.009623747
422,4.0,S,55.0,182.1621467,439.0,0.020215229
8815,4.5,N,70.0,94.0,432.0,0.033854763
8757,3.9,S,90.0,113.0,430.0,0.024141552
616,4.3,S,84.0,43.60076048,558.0,0.125448955
535,4.1,N,63.0,133.5486942,450.0,0.014944978
8886,5.0,N,46.0,63.0,317.0,0.183692985
242,4.2,N,40.0,88.16187311,196.0,0.043757721
554,4.0,S,62.0,58.54742099,384.0,0.132216627
9237,4.8,S,77.0,2.7,329.0,1.514509
329,4.5,N,45.0,21.04973654,208.0,0.178388932
372,3.9,S,73.0,56.01643099,193.0,0.06774465
554,4.0,S,62.0,112.0007827,280.0,0.020268944
533,4.2,N,37.0,81.50674049,580.0,0.021137295
520,5.0,N,52.0,102.8388583,269.0,0.525794974
191,4.2,S,90.0,192.965913,293.0,0.027569747
475,4.1,N,40.0,75.52818371,390.0,0.04168182
151,4.0,N,78.0,63.64052203,233.0,0.064089647
8766,5.3,S,61.0,166.0,280.0,0.118348845
294,4.3,S,73.0,62.10606574,196.0,0.264663493
197,4.1,N,63.0,119.7738579,444.0,0.023569778
400,4.6,N,42.0,77.63403358,986.0,0.009734564
655,4.3,S,89.0,52.02011473,529.0,0.052743588
191,4.2,S,90.0,159.355179,330.0,0.015528607
156,3.8,S,25.0,22.77538177,448.0,0.091884808
620,4.6,N,77.0,116.8409464,732.0,0.009774742
715,4.9,N,55.0,92.46383675,328.0,0.088347311
91,4.1,S,62.0,55.41227532,271.0,0.062771292
8680,4.8,S,70.0,156.0,348.0,0.048454983
701,4.2,N,55.0,88.93983353,630.0,0.017398394
308,3.7,S,65.0,87.16098309,1380.0,0.003819917
725,4.6,S,81.0,98.55506491,495.0,0.005003204
322,4.6,N,51.0,170.1059359,555.0,0.029302163
308,3.7,S,65.0,98.47831425,543.0,0.006692649
363,4.1,N,45.0,69.73210229,361.0,0.02347463
9130,4.5,N,70.0,77.0,484.0,0.021760193
639,4.7,N,50.0,114.7546656,519.0,0.02416379
226,4.2,N,51.0,40.90623662,1323.0,0.09223189
538,5.9,N,34.0,149.4607188,336.0,0.387479491
485,4.1,N,43.0,97.23837861,630.0,0.009687636
211,4.1,S,90.0,79.62882284,709.0,0.015215011
308,3.7,S,65.0,73.84599044,660.0,0.006046489
569,4.1,S,54.0,34.73333949,238.0,0.063909242
