EQID,Mw,SoF,Dip,RJB,VS30,PGV_geo
152,4.0,S,61.0,23.39531075,362.0,0.295137884
534,4.4,N,70.0,34.49414236,280.0,0.382710563
8824,4.2,S,73.0,90.0,340.0,0.03104916
535,4.1,N,63.0,174.9390222,248.0,0.033153588
574,4.2,S,60.0,122.8333494,207.0,0.020236875
572,4.0,S,62.0,89.31991272,561.0,0.005911461
476,4.3,S,76.0,45.04589939,347.0,0.059032594
155,4.0,N,62.0,107.4661253,238.0,0.018357023
328,4.4,N,44.0,24.13813433,366.0,0.330679421
9247,4.4,N,40.0,58.0,863.0,0.026012345
701,4.2,N,55.0,88.93983353,630.0,0.017398394
462,4.2,S,65.0,81.96129031,271.0,0.021589703
394,4.3,S,47.0,127.0611465,567.0,0.016457008
597,4.1,S,58.0,109.8785973,460.0,0.021012493
95,4.3,S,89.0,45.33833066,298.0,0.453597963
573,4.1,S,66.0,104.5310734,328.0,0.014504618
519,4.1,S,85.0,62.31815973,875.0,0.038773679
554,4.0,S,62.0,112.0007827,280.0,0.020268944
574,4.2,S,60.0,97.29797665,259.0,0.066476606
328,4.4,N,44.0,171.1137872,330.0,0.016926583
57,4.3,R,85.0,65.72490759,488.0,0.056586547
407,3.9,S,79.0,150.9718335,639.0,0.009510517
315,4.2,S,38.0,79.92489304,403.0,0.050087198
220,4.0,S,81.0,24.2719363,313.0,0.14946844
415,4.3,N,67.0,78.44817967,580.0,0.034219447
8827,4.3,S,71.0,72.0,469.0,0.014862323
597,4.1,S,58.0,40.38657497,558.0,0.072273616
387,4.4,N,55.0,94.29348551,307.0,0.005721692
602,4.1,N,25.0,88.56854453,836.0,0.0194863
8735,3.8,S,80.0,58.0,375.0,0.056465775
251,3.7,R,71.0,33.59539526,660.0,0.079997222
554,4.0,S,62.0,107.1849577,428.0,0.007193339
535,4.1,N,63.0,85.18438091,425.0,0.010488859
459,4.0,N,73.0,63.60209362,630.0,0.021807095
535,4.1,N,63.0,123.8730142,469.0,0.005693311
143,3.9,S,44.0,128.3850327,660.0,0.01419912
523,4.3,N,74.0,41.55604136,367.0,0.041523563
297,3.8,N,74.0,75.46217106,320.0,0.009084175
284,4.2,R,40.0,12.603633,735.0,0.129437564
150,3.7,R,67.0,73.75112695,530.0,0.017172122
359,3.8,N,49.0,62.16308273,875.0,0.017443617
166,3.5,S,81.0,135.8068912,574.0,0.002404341
166,3.5,S,81.0,13.7567189,391.0,0.146973538
736,4.0,N,55.0,81.20278621,328.0,0.061230318
460,4.1,N,81.0,147.9972779,441.0,0.023464401
702,4.1,S,90.0,57.64540547,532.0,0.024024219
422,4.0,S,55.0,165.4148353,310.0,0.064271453
392,4.1,N,37.0,31.81004294,948.0,0.155769738
91,4.1,S,62.0,50.2047456,827.0,0.025862086
401,4.3,N,39.0,75.73843398,894.0,0.015864192
549,4.4,S,86.0,107.5338193,421.0,0.011177638
248,3.9,S,37.0,122.2694709,271.0,0.007917154
378,4.2,N,39.0,159.1671987,629.0,0.011522342
619,4.0,S,79.0,121.5741219,397.0,0.004925234
641,4.3,S,80.0,72.73241754,195.0,0.05021428
9231,4.0,R,36.0,126.0,272.0,0.030247956
316,4.1,S,44.0,139.0924577,459.0,0.009364597
662,4.3,N,27.0,16.70545815,460.0,0.156010242
8757,3.9,S,90.0,80.0,358.0,0.02394856
423,4.2,N,35.0,42.60905784,278.0,0.105172281
8457,4.2,S,69.0,61.0,1141.0,0.053622724
705,4.0,N,55.0,72.25766097,836.0,0.017661191
483,4.3,S,60.0,118.2513604,375.0,0.011736918
422,4.0,S,55.0,54.1111934,440.0,0.088234962
613,4.0,N,67.0,78.44459973,193.0,0.032860708
475,4.1,N,40.0,94.96072206,714.0,0.046408967
611,4.2,S,90.0,50.34080765,555.0,0.062398414
573,4.1,S,66.0,130.6422131,1141.0,0.005773908
364,4.2,N,53.0,67.6048483,171.0,0.022993316
8757,3.9,S,90.0,80.0,382.0,0.021913609
650,4.0,N,55.0,129.0385254,447.0,0.014425383
280,4.2,R,57.0,41.52361023,323.0,0.105123191
701,4.2,N,55.0,46.39986604,532.0,0.05033875
8917,4.4,S,88.0,94.0,352.0,0.036730688
348,3.6,S,90.0,173.6152299,709.0,0.002660292
259,4.2,S,89.0,62.64832122,387.0,0.04390511
728,4.1,N,55.0,87.42045844,205.0,0.069931744
141,4.0,S,48.0,50.20769294,430.0,0.019902311
187,4.3,N,59.0,98.05345071,366.0,0.062113235
728,4.1,N,55.0,96.56425022,207.0,0.024771347
8920,4.1,R,52.0,84.0,338.0,0.034084487
8813,4.3,S,79.0,125.0,543.0,0.029617881
697,4.0,N,55.0,50.02334721,414.0,0.022046977
619,4.0,S,79.0,42.61420762,430.0,0.088484668
614,4.4,N,63.0,168.623959,488.0,0.019531494
9182,4.4,S,78.0,74.0,986.0,0.016031396
460,4.1,N,81.0,150.8911836,207.0,0.028140836
519,4.1,S,85.0,49.5586028,860.0,0.127560816
306,4.0,N,36.0,120.9556331,271.0,0.016767039
395,4.2,N,35.0,148.8124659,271.0,0.018369629
723,4.1,N,54.0,99.26787071,580.0,0.011335251
281,3.6,S,86.0,110.6331797,343.0,0.01202316
401,4.3,N,39.0,97.11404065,307.0,0.018203983
629,4.1,S,59.0,186.5935856,390.0,0.009754824
570,4.2,S,75.0,173.7722873,483.0,0.024732378
90,4.4,S,87.0,51.21473227,131.0,0.13253586
359,3.8,N,49.0,112.1531192,444.0,0.010118403
8897,3.8,S,70.0,103.0,448.0,0.043486014
734,4.0,S,80.0,96.47768224,219.0,0.031026396
294,4.3,S,73.0,159.2951618,390.0,0.031171506
621,4.2,S,84.0,144.4363741,469.0,0.007756247
415,4.3,N,67.0,28.76179583,219.0,0.186623562
150,3.7,R,67.0,56.59417044,510.0,0.031925643
349,4.0,S,47.0,57.39964779,328.0,0.034610397
8475,4.1,S,86.0,39.0,463.0,0.209883128
398,4.4,N,35.0,74.71266546,234.0,0.061228376
513,4.2,S,66.0,94.59147985,234.0,0.067251635
193,4.2,S,85.0,137.436525,409.0,0.381923828
296,4.3,S,78.0,121.584087,404.0,0.041725992
448,4.0,S,53.0,115.0386709,663.0,0.004276769
8813,4.3,S,79.0,180.0,715.0,0.008024854
523,4.3,N,74.0,63.25641469,206.0,0.023317628
624,4.2,S,82.0,101.5613782,358.0,0.012386656
244,3.9,S,29.0,137.9248456,450.0,0.007501594
414,4.1,S,66.0,68.53136904,466.0,0.013608975
202,4.3,S,77.0,174.161558,901.0,0.027632054
8757,3.9,S,90.0,80.0,460.0,0.022008765
383,4.1,N,19.0,55.36866011,205.0,0.107796314
441,4.0,N,18.0,26.58224489,321.0,0.170884922
237,4.1,S,90.0,167.1799875,629.0,0.016729808
220,4.0,S,81.0,37.759652,306.0,0.114864305
305,4.0,N,38.0,70.23608393,444.0,0.027753719
241,3.9,N,69.0,161.4067579,654.0,0.002311839
673,4.2,S,76.0,95.84682074,375.0,0.058576267
241,3.9,N,69.0,98.03816919,758.0,0.016077504
384,3.9,S,74.0,107.6335112,462.0,0.008048194
566,4.1,S,66.0,40.84884107,205.0,0.106656293
559,4.4,S,88.0,165.3451316,312.0,0.01562327
407,3.9,S,79.0,47.97931006,223.0,0.034660262
369,4.2,S,69.0,83.86628712,875.0,0.011255398
185,4.3,S,90.0,146.5127262,322.0,0.007689361
453,4.4,S,69.0,150.9688295,181.0,0.122684933
8813,4.3,S,79.0,92.0,1072.0,0.023594277
202,4.3,S,77.0,108.7498599,366.0,0.196643725
362,4.3,N,55.0,72.25418372,745.0,0.035124657
585,4.0,S,83.0,66.32072875,481.0,0.015690897
248,3.9,S,37.0,40.95087812,532.0,0.052025986
262,4.0,N,58.0,140.1556205,226.0,0.013509921
470,4.0,S,69.0,115.7373412,341.0,0.014040757
516,4.1,N,28.0,119.7285466,462.0,0.004723507
586,4.3,S,83.0,91.54299532,907.0,0.009812997
8796,4.4,S,67.0,160.0,875.0,0.021184825
464,3.8,S,87.0,94.15378177,654.0,0.007874579
624,4.2,S,82.0,131.7860203,1141.0,0.011517592
515,4.1,N,82.0,39.18641576,367.0,0.029791637
133,4.4,R,67.0,28.58763087,671.0,0.067700324
157,4.0,S,87.0,39.05623538,330.0,0.042466419
554,4.0,S,62.0,113.1492288,561.0,0.014333984
570,4.2,S,75.0,154.1319663,532.0,0.02577212
362,4.3,N,55.0,79.32623068,336.0,0.078974921
656,4.1,S,59.0,109.7384693,815.0,0.009628335
378,4.2,N,39.0,86.28974511,415.0,0.057387156
569,4.1,S,54.0,43.97536281,229.0,0.048046414
460,4.1,N,81.0,126.856291,265.0,0.042378891
203,3.9,N,87.0,72.75555437,403.0,0.020319457
220,4.0,S,81.0,92.28770505,630.0,0.011352255
374,4.2,S,60.0,101.2264153,229.0,0.062174243
503,4.0,N,50.0,41.89621507,215.0,0.052555075
736,4.0,N,55.0,52.70774176,369.0,0.044774861
364,4.2,N,53.0,117.2015948,390.0,0.010870641
613,4.0,N,67.0,85.18141838,444.0,0.012104686
569,4.1,S,54.0,99.42047299,259.0,0.036366516
495,4.4,S,54.0,81.52511616,770.0,0.021277071
262,4.0,N,58.0,79.7507512,480.0,0.016830715
559,4.4,S,88.0,166.2437694,1141.0,0.008912622
288,3.8,N,52.0,127.0396298,314.0,0.007413786
8785,4.3,S,69.0,60.0,460.0,0.07152791
629,4.1,S,59.0,146.986977,671.0,0.024693688
9240,4.4,S,74.0,149.0,444.0,0.00503897
701,4.2,N,55.0,86.06726868,836.0,0.024510406
498,4.2,S,72.0,45.30216033,1141.0,0.036311452
534,4.4,N,70.0,68.85563871,305.0,0.073360849
672,4.0,S,90.0,108.6841351,543.0,0.009575572
518,4.3,N,74.0,49.45172711,567.0,0.058139469
505,4.2,R,90.0,141.9966396,304.0,0.013932161
8484,4.2,N,69.0,65.0,248.0,0.064050037
237,4.1,S,90.0,96.15133528,430.0,0.028165732
446,3.9,S,57.0,56.67058754,860.0,0.043039506
575,4.2,S,52.0,196.3092835,570.0,0.008390071
364,4.2,N,53.0,141.2402448,304.0,0.026472705
463,4.1,S,73.0,122.7626372,417.0,0.007277643
602,4.1,N,25.0,35.68388525,430.0,0.119507798
449,4.0,S,70.0,128.4325241,519.0,0.006834811
512,4.1,N,52.0,76.73327623,294.0,0.010573677
280,4.2,R,57.0,123.9583927,265.0,0.019257616
333,4.4,S,77.0,188.1805488,875.0,0.002439055
496,4.1,N,88.0,101.564793,579.0,0.010513871
460,4.1,N,81.0,170.1362421,270.0,0.040621919
662,4.3,N,27.0,48.76950561,827.0,0.025134603
704,4.0,N,55.0,62.31647017,131.0,0.020912653
171,4.1,R,60.0,84.718512,309.0,0.019837775
534,4.4,N,70.0,36.70124148,398.0,0.172400942
335,4.1,S,70.0,44.10652455,304.0,0.021148282
168,3.5,R,81.0,29.87054292,238.0,0.040411784
450,3.9,S,81.0,61.69498211,435.0,0.029391136
306,4.0,N,36.0,76.30764639,696.0,0.015651174
191,4.2,S,90.0,45.37868731,192.0,0.063700952
250,4.0,N,43.0,113.5599906,305.0,0.045951853
363,4.1,N,45.0,103.0741914,271.0,0.033692013
242,4.2,N,40.0,36.74343429,293.0,0.123390172
650,4.0,N,55.0,80.86730027,317.0,0.027798785
422,4.0,S,55.0,167.041819,374.0,0.020204747
224,4.3,R,50.0,138.7746241,373.0,0.02733919
133,4.4,R,67.0,32.88517538,346.0,0.085242811
430,4.2,N,43.0,169.5207996,131.0,0.039256419
453,4.4,S,69.0,147.2631854,215.0,0.061277536
294,4.3,S,73.0,108.9190892,747.0,0.044703549
708,4.3,N,55.0,89.05705113,328.0,0.024195792
229,4.0,N,41.0,96.12377182,293.0,0.08750021
277,4.2,S,67.0,89.33371666,595.0,0.042953422
9223,4.0,S,46.0,77.0,430.0,0.006432987
548,4.1,S,86.0,12.43827713,348.0,0.529546253
613,4.0,N,67.0,137.4441167,343.0,0.011542154
242,4.2,N,40.0,50.04427546,394.0,0.040123469
374,4.2,S,60.0,61.37397769,532.0,0.073484682
271,4.3,S,79.0,52.07217302,271.0,0.027608203
621,4.2,S,84.0,84.95779807,735.0,0.02381326
378,4.2,N,39.0,69.03974305,313.0,0.035967711
281,3.6,S,86.0,49.49113034,345.0,0.025956536
8820,4.2,S,89.0,120.0,375.0,0.036143529
650,4.0,N,55.0,86.42348114,494.0,0.006961158
318,4.1,N,23.0,157.1720591,827.0,0.002706301
721,4.0,N,55.0,101.7597925,328.0,0.010153188
305,4.0,N,38.0,74.62016668,403.0,0.044115939
8795,3.8,N,70.0,140.0,238.0,0.011645421
487,4.3,S,81.0,106.0839807,732.0,0.0045829
425,4.0,S,83.0,80.54316335,271.0,0.024221076
409,3.9,N,58.0,72.51146065,234.0,0.031791656
453,4.4,S,69.0,49.86689151,407.0,0.150221984
559,4.4,S,88.0,129.0915899,171.0,0.041794284
316,4.1,S,44.0,171.0595896,330.0,0.022085428
8456,4.4,S,86.0,95.0,691.0,0.00871959
423,4.2,N,35.0,49.06382041,323.0,0.052042637
436,4.1,N,49.0,73.27731656,415.0,0.040364539
448,4.0,S,53.0,114.962781,309.0,0.021976461
535,4.1,N,63.0,113.5424025,367.0,0.011285101
362,4.3,N,55.0,171.8199973,304.0,0.018821886
706,4.1,N,55.0,72.43447244,145.0,0.041932754
191,4.2,S,90.0,142.5369368,514.0,0.031816272
241,3.9,N,69.0,60.83265937,714.0,0.020260481
9229,4.0,N,63.0,55.0,875.0,0.01935311
566,4.1,S,66.0,27.61097293,229.0,0.122525964
554,4.0,S,62.0,116.8978801,440.0,0.009954856
248,3.9,S,37.0,67.1258064,1141.0,0.021286221
572,4.0,S,62.0,140.9479572,369.0,0.0113472
530,4.0,N,55.0,87.87813848,580.0,0.021676321
362,4.3,N,55.0,107.4552082,301.0,0.022986421
596,4.3,S,67.0,27.48650135,1380.0,0.128502295
113,4.1,S,60.0,21.74827897,248.0,0.309523819
8813,4.3,S,79.0,127.0,567.0,0.014996226
505,4.2,R,90.0,159.798005,709.0,0.011736625
8553,4.2,S,88.0,62.0,574.0,0.013467206
505,4.2,R,90.0,96.90066181,683.0,0.067197594
139,3.7,S,68.0,112.1695172,391.0,0.018891916
573,4.1,S,66.0,42.89323451,300.0,0.042431192
656,4.1,S,59.0,119.7905273,543.0,0.031336147
202,4.3,S,77.0,150.6509357,300.0,0.054898248
650,4.0,N,55.0,58.44641003,374.0,0.017169663
202,4.3,S,77.0,153.8656598,251.0,0.051676543
444,3.8,S,86.0,47.60293332,313.0,0.020814029
369,4.2,S,69.0,51.8629473,361.0,0.014768146
481,4.1,S,72.0,65.27189349,519.0,0.020984979
197,4.1,N,63.0,142.1591441,330.0,0.027423841
291,4.0,S,63.0,45.68620028,340.0,0.014165172
95,4.3,S,89.0,52.2798989,145.0,0.166361272
378,4.2,N,39.0,145.6930617,192.0,0.030126061
335,4.1,S,70.0,49.7450886,321.0,0.063615737
189,4.0,S,90.0,38.79642558,315.0,0.037215505
390,4.2,N,55.0,91.88216283,307.0,0.01310425
9228,4.0,S,65.0,79.0,376.0,0.088085736
474,4.4,N,41.0,98.28978758,875.0,0.037583127
609,4.0,N,51.0,87.88898341,875.0,0.010831147
735,4.2,S,87.0,86.4694086,630.0,0.029543414
488,4.1,S,84.0,59.06766368,313.0,0.009100661
511,4.1,N,52.0,44.27316707,805.0,0.102672073
249,3.9,N,48.0,91.55065532,229.0,0.024253683
704,4.0,N,55.0,53.66388616,745.0,0.024170652
589,4.2,S,80.0,121.7604003,376.0,0.021686515
408,4.2,N,59.0,59.6549276,393.0,0.041530058
158,3.8,S,68.0,156.3354096,195.0,0.007821037
230,4.2,S,59.0,187.500815,206.0,0.009127718
242,4.2,N,40.0,138.7460027,267.0,0.027428556
336,3.7,S,86.0,52.1569935,652.0,0.031494405
566,4.1,S,66.0,43.23186555,459.0,0.056782496
220,4.0,S,81.0,78.63525729,286.0,0.03131962
441,4.0,N,18.0,98.96971038,460.0,0.019436708
719,4.2,N,55.0,66.56624822,415.0,0.031337999
133,4.4,R,67.0,13.40787162,484.0,0.286324691
340,4.1,S,79.0,62.2777287,480.0,0.029738377
573,4.1,S,66.0,44.98846,229.0,0.051971722
705,4.0,N,55.0,73.09306817,459.0,0.041671778
414,4.1,S,66.0,165.3538535,313.0,0.008060019
460,4.1,N,81.0,154.0632313,205.0,0.116130625
624,4.2,S,82.0,104.2759442,328.0,0.051805771
614,4.4,N,63.0,88.43815328,270.0,0.072200508
535,4.1,N,63.0,33.76763555,416.0,0.130319763
9231,4.0,R,36.0,118.0,374.0,0.016964181
698,4.0,N,55.0,21.62858973,369.0,0.139614026
288,3.8,N,52.0,85.49275706,1080.0,0.005084781
261,3.9,N,66.0,48.87889986,358.0,0.015334429
359,3.8,N,49.0,71.9024916,171.0,0.018500348
339,3.8,S,87.0,144.6216804,450.0,0.034268564
549,4.4,S,86.0,165.2903205,183.0,0.017752185
499,4.2,N,26.0,84.20904103,344.0,0.027833522
374,4.2,S,60.0,78.33574949,836.0,0.028437618
88,4.4,S,61.0,80.82448267,836.0,0.067300216
534,4.4,N,70.0,106.5443149,338.0,0.023294754
155,4.0,N,62.0,82.03654377,412.0,0.072150643
290,4.0,S,47.0,99.91865261,561.0,0.005681658
422,4.0,S,55.0,59.33469794,758.0,0.056786846
720,4.1,N,55.0,80.06992932,307.0,0.032708384
229,4.0,N,41.0,192.9453192,328.0,0.011919154
239,4.2,S,76.0,129.7841171,519.0,0.026641514
475,4.1,N,40.0,75.54293829,460.0,0.022816969
294,4.3,S,73.0,55.64166519,468.0,0.121008556
720,4.1,N,55.0,45.02865723,532.0,0.039120901
146,3.8,S,61.0,78.88859374,735.0,0.011827508
328,4.4,N,44.0,139.3679623,532.0,0.017382469
291,4.0,S,63.0,74.88653753,205.0,0.018226492
8744,4.0,S,63.0,57.0,313.0,0.031230175
408,4.2,N,59.0,33.02706222,219.0,0.259663569
495,4.4,S,54.0,80.88122803,587.0,0.09070637
180,4.1,S,81.0,40.93638112,771.0,0.030911381
411,4.0,S,51.0,74.48789889,366.0,0.035607166
296,4.3,S,78.0,56.09421137,885.0,0.049451995
719,4.2,N,55.0,79.20662019,145.0,0.03999722
624,4.2,S,82.0,70.5185321,336.0,0.103059023
461,4.0,S,64.0,32.89310592,338.0,0.073070747
375,3.9,S,71.0,131.1868326,430.0,0.015199932
699,4.1,N,55.0,71.88312435,836.0,0.049538885
8757,3.9,S,90.0,45.0,459.0,0.022883562
575,4.2,S,52.0,83.71963559,875.0,0.02167964
301,4.0,N,37.0,84.10507821,462.0,0.028795476
179,4.2,R,52.0,81.018469,445.0,0.047451705
395,4.2,N,35.0,113.6027068,369.0,0.02708512
611,4.2,S,90.0,112.9172684,875.0,0.013889101
415,4.3,N,67.0,170.8325249,875.0,0.005222008
493,4.0,N,65.0,96.08866374,330.0,0.059090848
486,4.0,R,66.0,63.97707683,599.0,0.028352002
8796,4.4,S,67.0,153.0,283.0,0.05186224
570,4.2,S,75.0,151.5789452,391.0,0.026751377
514,4.3,S,80.0,19.1846564,579.0,0.108470319
662,4.3,N,27.0,108.3547155,894.0,0.012956896
277,4.2,S,67.0,35.7139172,252.0,0.21168472
141,4.0,S,48.0,158.4109575,481.0,0.023258683
9097,4.3,R,26.0,120.0,501.0,0.016529521
704,4.0,N,55.0,56.59740875,695.0,0.006909736
495,4.4,S,54.0,91.14694577,190.0,0.105867212
180,4.1,S,81.0,30.58795439,328.0,0.075109089
8757,3.9,S,90.0,86.0,300.0,0.0607553
241,3.9,N,69.0,140.9540128,863.0,0.007821238
648,4.0,S,90.0,38.35962483,407.0,0.049359761
197,4.1,N,63.0,36.66630777,429.0,0.068473481
317,4.0,N,28.0,144.5838574,460.0,0.01282215
248,3.9,S,37.0,79.16973475,695.0,0.017508255
402,4.1,N,38.0,49.62513681,630.0,0.067914529
8825,4.3,S,70.0,84.0,483.0,0.190823116
569,4.1,S,54.0,98.71528535,771.0,0.01003174
371,3.9,N,60.0,81.1742792,745.0,0.018283608
571,4.0,S,62.0,99.19873372,771.0,0.010947643
394,4.3,S,47.0,166.0436398,695.0,0.011360885
614,4.4,N,63.0,67.55761292,336.0,0.233726229
586,4.3,S,83.0,183.9116785,709.0,0.007118438
168,3.5,R,81.0,23.88100508,460.0,0.139850473
174,3.7,S,77.0,33.475771,350.0,0.058717932
8920,4.1,R,52.0,103.0,352.0,0.068335506
510,4.2,S,66.0,49.06941302,356.0,0.045052269
574,4.2,S,60.0,81.53830809,875.0,0.048661971
699,4.1,N,55.0,68.6199189,827.0,0.044285262
427,4.1,S,75.0,56.65449844,894.0,0.024668122
373,3.9,N,39.0,82.01801871,270.0,0.009144016
294,4.3,S,73.0,45.52122419,328.0,0.573709317
262,4.0,N,58.0,169.7853055,561.0,0.005900232
180,4.1,S,81.0,49.07250247,145.0,0.085425836
261,3.9,N,66.0,43.94826752,196.0,0.031552496
614,4.4,N,63.0,185.6077613,229.0,0.057313837
584,4.1,S,88.0,119.3132469,543.0,0.007057279
464,3.8,S,87.0,140.3831353,907.0,0.006291885
8813,4.3,S,79.0,164.0,248.0,0.062270649
8825,4.3,S,70.0,68.0,460.0,0.080720575
619,4.0,S,79.0,62.43798626,340.0,0.021714223
547,4.4,S,82.0,130.5334563,450.0,0.008431835
590,4.4,S,67.0,164.2623351,567.0,0.003323627
8825,4.3,S,70.0,68.0,662.0,0.189659542
202,4.3,S,77.0,36.9991064,375.0,0.181190947
514,4.3,S,80.0,136.0475591,731.0,0.02953269
284,4.2,R,40.0,74.04533656,528.0,0.008489725
271,4.3,S,79.0,112.3223953,545.0,0.008853894
8897,3.8,S,70.0,143.0,312.0,0.017654284
561,4.2,S,76.0,143.8216964,309.0,0.007817465
586,4.3,S,83.0,34.1075955,1380.0,0.024430895
624,4.2,S,82.0,98.6458979,286.0,0.076293537
493,4.0,N,65.0,100.6771076,293.0,0.057335991
143,3.9,S,44.0,97.48317835,246.0,0.027352499
704,4.0,N,55.0,100.7646674,323.0,0.010948232
8795,3.8,N,70.0,109.0,277.0,0.057474883
9179,4.4,S,88.0,60.0,545.0,0.056480762
395,4.2,N,35.0,73.27340301,234.0,0.235771866
619,4.0,S,79.0,124.9565363,207.0,0.015085816
166,3.5,S,81.0,45.70717739,654.0,0.012357362
570,4.2,S,75.0,90.47327304,459.0,0.057580735
221,3.9,S,65.0,30.35186506,249.0,0.090497722
503,4.0,N,50.0,40.48929283,424.0,0.051427298
525,4.0,S,84.0,19.00893216,579.0,0.062405472
8785,4.3,S,69.0,123.0,271.0,0.029233178
248,3.9,S,37.0,82.2291132,827.0,0.018324793
8934,3.8,N,65.0,60.0,271.0,0.029117272
9179,4.4,S,88.0,81.0,347.0,0.028864378
256,4.2,S,85.0,133.8415428,538.0,0.028640182
624,4.2,S,82.0,147.2233149,403.0,0.01374225
535,4.1,N,63.0,82.30416179,521.0,0.010735966
515,4.1,N,82.0,132.2180872,219.0,0.04894537
478,4.3,N,39.0,17.67923034,219.0,0.549558999
271,4.3,S,79.0,92.83869628,404.0,0.033947295
191,4.2,S,90.0,37.56856532,315.0,0.048438876
475,4.1,N,40.0,51.40351834,523.0,0.162920483
575,4.2,S,52.0,65.1020478,273.0,0.045437497
510,4.2,S,66.0,39.24208291,344.0,0.042115718
8755,4.2,S,79.0,157.0,390.0,0.021075475
453,4.4,S,69.0,142.8177486,770.0,0.020448937
609,4.0,N,51.0,34.97567158,430.0,0.077168871
8796,4.4,S,67.0,147.0,196.0,0.070652647
503,4.0,N,50.0,81.70122366,618.0,0.01620849
734,4.0,S,80.0,101.248237,732.0,0.005637092
573,4.1,S,66.0,150.1777461,593.0,0.008146677
484,4.0,S,78.0,29.04419696,193.0,0.063249076
8893,4.3,S,84.0,97.0,426.0,0.048192475
8457,4.2,S,69.0,97.0,207.0,0.044145085
602,4.1,N,25.0,170.5179806,488.0,0.008495037
157,4.0,S,87.0,160.4882588,348.0,0.014321039
738,4.0,S,76.0,125.1769056,366.0,0.02090048
277,4.2,S,67.0,39.50984148,277.0,0.213658649
318,4.1,N,23.0,150.4912437,460.0,0.007704717
721,4.0,N,55.0,149.2515508,278.0,0.001767652
395,4.2,N,35.0,136.1319307,301.0,0.059509223
280,4.2,R,57.0,53.78978865,396.0,0.025783994
393,4.1,N,37.0,19.34607681,732.0,0.039109973
357,3.9,S,58.0,61.74796287,567.0,0.021844833
350,4.0,N,39.0,148.4275878,875.0,0.012581038
334,3.7,S,86.0,119.945832,450.0,0.011461715
699,4.1,N,55.0,59.12142139,630.0,0.035954196
294,4.3,S,73.0,98.57167885,371.0,0.068754583
453,4.4,S,69.0,88.97063485,272.0,0.05535453
629,4.1,S,59.0,163.94901,484.0,0.015592966
475,4.1,N,40.0,30.10964094,374.0,0.221695068
415,4.3,N,67.0,172.744349,145.0,0.024443794
460,4.1,N,81.0,53.91208759,286.0,0.188405803
272,3.8,N,53.0,83.71282791,501.0,0.011470184
383,4.1,N,19.0,68.82439518,460.0,0.027557307
549,4.4,S,86.0,93.39451204,265.0,0.030208889
398,4.4,N,35.0,89.3268048,1080.0,0.0084418
8813,4.3,S,79.0,138.0,320.0,0.014502519
277,4.2,S,67.0,10.1533262,377.0,1.945521295
414,4.1,S,66.0,36.72411561,323.0,0.074629295
8803,4.3,R,71.0,150.0,402.0,0.01819792
158,3.8,S,68.0,30.13785566,295.0,0.075635862
426,3.9,S,73.0,38.38887159,403.0,0.061817706
721,4.0,N,55.0,70.46441284,313.0,0.02560523
662,4.3,N,27.0,134.8396897,986.0,0.00979501
459,4.0,N,73.0,94.33672873,1080.0,0.015513626
9179,4.4,S,88.0,135.0,618.0,0.030921009
619,4.0,S,79.0,91.94986631,271.0,0.026087542
415,4.3,N,67.0,81.06066782,1080.0,0.014121955
471,4.1,S,76.0,88.98914558,555.0,0.013894109
8658,4.0,N,35.0,130.0,234.0,0.024213417
316,4.1,S,44.0,134.1697108,315.0,0.072403719
711,4.0,N,55.0,67.99288442,532.0,0.017888775
515,4.1,N,82.0,101.7331423,1323.0,0.020329668
268,4.1,S,88.0,58.21857724,340.0,0.048949596
342,4.0,S,86.0,62.34262472,305.0,0.090472793
600,4.4,S,74.0,198.9558605,521.0,0.004946157
662,4.3,N,27.0,37.7372037,459.0,0.11290884
390,4.2,N,55.0,11.12442481,747.0,0.10513036
156,3.8,S,25.0,22.77538177,448.0,0.091884808
280,4.2,R,57.0,45.1527469,420.0,0.049212953
394,4.3,S,47.0,23.281415,732.0,0.047253974
559,4.4,S,88.0,96.67602308,193.0,0.281903327
493,4.0,N,65.0,147.9729582,304.0,0.015714615
150,3.7,R,67.0,44.16198312,362.0,0.234241505
202,4.3,S,77.0,144.5982632,366.0,0.044676675
656,4.1,S,59.0,168.1957965,382.0,0.020678713
596,4.3,S,67.0,192.881381,284.0,0.002040291
146,3.8,S,61.0,118.657435,860.0,0.006998775
650,4.0,N,55.0,83.78759666,233.0,0.034825716
8917,4.4,S,88.0,80.0,282.0,0.039728488
533,4.2,N,37.0,81.50674049,580.0,0.021137295
497,4.2,S,74.0,127.24283,416.0,0.013868116
8744,4.0,S,63.0,119.0,283.0,0.024072999
483,4.3,S,60.0,153.5712249,373.0,0.027029533
495,4.4,S,54.0,157.4498265,438.0,0.019526836
661,4.4,S,73.0,91.1264084,469.0,0.012493501
720,4.1,N,55.0,74.08268694,745.0,0.026835678
241,3.9,N,69.0,90.25454497,424.0,0.007113627
392,4.1,N,37.0,167.2358089,248.0,0.030649769
629,4.1,S,59.0,127.0153621,315.0,0.050427016
376,4.2,S,55.0,91.8367169,444.0,0.034111536
613,4.0,N,67.0,36.31287888,430.0,0.125166472
229,4.0,N,41.0,142.4575707,558.0,0.010351065
736,4.0,N,55.0,62.38513409,771.0,0.030640874
427,4.1,S,75.0,43.50442586,696.0,0.040025716
250,4.0,N,43.0,41.04445583,574.0,0.025483012
